"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042326","negative regulation of phosphorylation","61/3131","256/18986",0.23828125,1.44490827610987,3.18482291842393,0.00149736647942912,0.0248611008233366,0.0209339735828753,"CALM2/NPM1/SMAD7/KLHL31/DUSP1/PDE4D/PDCD4/C9orf72/PPIA/HNRNPU/CHP1/CALM1/PRR5L/PTEN/GPRC5A/PRKCH/EPHB2/LRP5/IPO7/WWTR1/GNAQ/PRKCD/CEACAM1/TRIB1/PLK1/NTRK3/SIRPA/RACK1/TRIB3/SPRED1/PTPN2/DNAJA1/IRS2/EIF4G1/IPO5/YWHAG/PRKAG2/CDK5RAP3/PRDX3/LRP6/PRNP/GRB10/ADAR/ARRB2/PSEN1/PRKN/PTPN13/PARD3/PTPN6/TARBP2/PTPN1/RGS14/DUSP3/HHEX/UCHL1/PTK6/IGFBP3/XDH/SH3GL2/SIRT2/TFAP4",61
"GO:0001933","negative regulation of protein phosphorylation","57/3131","236/18986",0.241525423728814,1.46458054772126,3.19139160641574,0.00150681409603793,0.0249510687079223,0.0210097298952207,"CALM2/NPM1/SMAD7/KLHL31/DUSP1/PDE4D/PDCD4/C9orf72/PPIA/CHP1/CALM1/PRR5L/PTEN/GPRC5A/PRKCH/EPHB2/LRP5/IPO7/WWTR1/GNAQ/PRKCD/CEACAM1/TRIB1/PLK1/NTRK3/SIRPA/RACK1/TRIB3/SPRED1/PTPN2/DNAJA1/EIF4G1/IPO5/YWHAG/PRKAG2/CDK5RAP3/LRP6/PRNP/ADAR/ARRB2/PSEN1/PRKN/PTPN13/PARD3/PTPN6/TARBP2/PTPN1/RGS14/DUSP3/HHEX/UCHL1/PTK6/IGFBP3/XDH/SH3GL2/SIRT2/TFAP4",57
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","16/3131","45/18986",0.355555555555556,2.15604528194755,3.45019277841854,0.0015172579074745,0.0250570085893056,0.0210989352242209,"PABPC1/GSPT1/SYNCRIP/EIF3E/NCBP2/DHX34/ETF1/CASC3/MAGOHB/SECISBP2/DCP1B/HNRNPAB/SMG9/CTIF/DCP1A/EIF4A3",16
"GO:0106106","cold-induced thermogenesis","40/3131","153/18986",0.261437908496732,1.58532741319673,3.23034225193916,0.00156413099892753,0.0257624023307398,0.0216929030478358,"CEBPB/ATF4/RHEB/NPR3/ID1/ZBTB7B/PPARGC1A/RBPJ/KSR2/FLCN/PEMT/LNPEP/DIO2/SCD/IL15/SMARCA4/EBF2/KDM3A/OGT/ALDH1A1/EPAS1/IGF1R/NR1D1/PRKAB2/PLAC8/GRB10/PGAM5/BMAL1/TLE3/GATM/TRPM8/ADAM17/ADIPOR2/THRA/STAT6/TRPV2/KDM6B/PER2/DYNC1H1/LPIN1",40
"GO:0043470","regulation of carbohydrate catabolic process","21/3131","66/18986",0.318181818181818,1.92941552219738,3.36112786601854,0.00156850911260651,0.0257659865633213,0.0216959211052706,"HIF1A/EIF6/FLCN/INSR/SRC/STAT3/GIT1/OGT/ZBTB20/PRKAG2/PHKA1/HDAC4/ARL2/IGF1/PSEN1/UCHL1/APP/RPTOR/NCOR1/SLC2A6/GSK3A",21
"GO:0035264","multicellular organism growth","41/3131","158/18986",0.259493670886076,1.5735377947758,3.21700845391682,0.00160608662390568,0.0263134774122959,0.0221569288076545,"ZFP36L1/H3-3A/ERCC1/HTRA2/FOSL2/SOCS2/GPX4/EXT1/PLEKHA1/WWTR1/TBL1XR1/STC2/RBBP6/ATRX/NOTCH2/ZFX/SOS1/STAT3/RAI1/MFSD2A/SLC25A25/PALB2/KAT2A/MKKS/GIGYF2/PPIB/FTO/STAT5B/PLAC8/ATN1/SLC1A2/CCM2/FXN/SPTBN4/PPP1R13L/GPAT4/APP/ATRN/PLEC/LGMN/RARA",41
"GO:0030111","regulation of Wnt signaling pathway","79/3131","349/18986",0.226361031518625,1.37262553318831,3.12220225249112,0.00164862364694374,0.026891036666785,0.0226432552282718,"SNAI2/MDFIC/DDX3X/SPIN1/ZNF703/NOG/CDC73/TAX1BP3/PPM1B/CSNK1G3/YAP1/VGLL4/RPS12/JADE1/RNF213/RBPJ/TCF7L2/AXIN1/ITGA3/WWTR1/TBL1XR1/GNAQ/NRARP/STK3/TLE4/CSNK1E/SOST/MLLT3/BICC1/VPS35/TMEM237/SMARCA4/SIAH2/FRAT1/SMAD3/SRC/PRDM15/FERMT1/RACK1/DKK3/KPNA1/IGFBP2/RBX1/BAMBI/LRRK2/CCNY/JUP/FOXO1/EGFR/GPRC5B/TMEM88/SMURF2/GRB10/RUVBL1/PSEN1/BMAL1/SHH/TLE3/PRKN/LGR6/TCF7L1/LRRK1/CCN4/IGFBP4/KANK1/TBL1X/HHEX/UBR5/CTDNEP1/APP/NLE1/WNK1/DCDC2/CCAR2/COL1A1/GSK3A/FZD9/WNT11/ADNP",79
"GO:0007229","integrin-mediated signaling pathway","31/3131","111/18986",0.279279279279279,1.69351529747569,3.25640014746165,0.0016500232413012,0.026891036666785,0.0226432552282718,"ISG15/ITGB1/ITGB8/NRP1/ITGAM/NME2/ITGA3/TLN1/FYB1/CEACAM1/FERMT2/PTK2/BCAR1/SRC/FERMT1/FUT8/ITGA6/ITGB6/LAMA5/CDH17/PLEK/CCM2/ITGB5/PTPRA/ITGA5/DOCK1/NEDD9/NID1/ADAM11/FLNA/LAMC1",31
"GO:0045599","negative regulation of fat cell differentiation","20/3131","62/18986",0.32258064516129,1.95608946950887,3.35082403002016,0.001666263655117,0.0270844378376366,0.022806106223096,"ZFP36L2/CCDC85B/YAP1/AXIN1/SLC7A10/WWTR1/FLCN/GPS2/FERMT2/SMAD3/TRIB3/LRP3/FOXO1/JAG1/RORA/TRIO/BMAL1/CCN4/ASXL1/SIRT2",20
"GO:1901184","regulation of ERBB signaling pathway","23/3131","75/18986",0.306666666666667,1.85958905567976,3.31457593687605,0.0016738318789712,0.0271362325300227,0.0228497192847157,"RTN4/SNX5/GPRC5A/RBPJ/PTPN12/CCDC88A/CEACAM1/SH3TC2/CBLB/SOS1/PTPN2/PTPN3/PLAUR/EGFR/PSEN1/ADAM17/HIP1/RHBDF2/DGKD/DUSP3/PTK6/SHKBP1/LGMN",23
"GO:0045945","positive regulation of transcription by RNA polymerase III","9/3131","19/18986",0.473684210526316,2.87236295785776,3.62853427994783,0.00168629830940447,0.0271959516409944,0.0229000050021648,"ZNF143/MYBBP1A/SF3B1/DDX21/ZC3H8/BRF1/MYO1C/RPTOR/ICE1",9
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","9/3131","19/18986",0.473684210526316,2.87236295785776,3.62853427994783,0.00168629830940447,0.0271959516409944,0.0229000050021648,"GPX1/NOL3/PRELID1/LMNA/CLU/PARL/IGF1/PRKN/FXN",9
"GO:0030071","regulation of mitotic metaphase/anaphase transition","27/3131","93/18986",0.290322580645161,1.76048052255798,3.26695248985616,0.00172923288137007,0.0278159460631814,0.0234220634157411,"ACTB/PCID2/DUSP1/UBE2C/HECW2/NSMCE2/BUB3/DLGAP5/SMARCA4/PLK1/ZWILCH/AURKB/MAP3K20/TRIP13/SMARCA2/KNTC1/SMARCD2/NEK6/ANAPC5/ANAPC7/XRCC3/SMARCC1/ARID2/ARID1B/MAD1L1/DPF1/BCL7C",27
"GO:0030042","actin filament depolymerization","19/3131","58/18986",0.327586206896552,1.98644258196676,3.34346788304313,0.00175998048670962,0.0282371998813282,0.0237767748327228,"EPS8/LIMA1/TMOD3/CAPZA2/ADD2/MICAL2/SPTB/TRIOBP/PLEK/DSTN/SWAP70/CAPG/SVIL/SPTBN4/SPTBN1/F2RL1/PPP1R9B/PLEKHH2/GSN",19
"GO:0043488","regulation of mRNA stability","64/3131","273/18986",0.234432234432234,1.42156831776762,3.11775002137551,0.0017896413065063,0.0286388853002417,0.0241150089281442,"ZFP36L1/ZFP36L2/PCID2/NPM1/PABPC1/TOB1/PAIP1/APEX1/CNOT8/SERBP1/HNRNPU/HNRNPD/ZFP36/YBX3/CAPRIN1/SYNCRIP/IGF2BP3/CIRBP/CNOT4/ALKBH5/LARP1B/PDE12/TNRC6C/METTL3/METTL16/RIDA/RBM38/DHX36/TENT4B/PRKCD/DCPS/MAPKAPK2/DHX9/TUT7/PNPT1/PUM2/IREB2/ARID5A/NANOS2/SECISBP2/YTHDF1/DCP1B/GIGYF2/FTO/TRAF2/PAN3/LARP1/AGO2/PRKCA/CELF1/LARP4B/TBRG4/YBX1/NOCT/FUS/TNRC6A/TNKS1BP1/DIS3L2/SAMD4A/FXR2/TENT4A/DCP1A/MIR365A/MIR193A",64
"GO:0043087","regulation of GTPase activity","48/3131","193/18986",0.248704663212435,1.50811457545554,3.1528692581173,0.00180113831592614,0.0287485814188932,0.0242073771489368,"CAV2/CHN1/TAX1BP3/EFNA5/ITGB1/VAV2/RAB11FIP2/BCAR3/SGSM2/LARS1/S100A10/RAPGEF1/TBC1D15/NGEF/RAPGEF6/FERMT2/EVI5/PTK2/ARAP3/NTRK3/RACK1/FGD6/RASGRF1/MET/LRRK2/ITGA6/ABR/RANGAP1/ARL2/FGD4/PKP4/FGD2/MYO9A/CRK/STMN3/RGS14/CDKL5/F2RL1/RHOG/SH3BP4/WNK1/TGM2/DVL2/RGS16/RGS10/ASAP2/ASAP1/RASA4",48
"GO:0009199","ribonucleoside triphosphate metabolic process","61/3131","258/18986",0.236434108527132,1.43370743676018,3.11691337839402,0.00182416181650949,0.0290412188422706,0.0244537887673874,"LIPA/RAN/NDUFV2/DMAC2L/ATP5MC1/LDHA/HIF1A/ATP1B1/ATP5MC2/GAPDH/EIF6/ALDOA/UCKL1/PKM/NME2/FLCN/DNM1L/ATP5F1A/INSR/OLA1/AK3/SRC/ATP6V1A/CTPS1/CLPX/SLC25A13/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/SPHK2/SLC25A25/ZBTB20/FOXK2/PRKAG2/LRRK2/HDAC4/UCK2/ARL2/PFKFB3/IGF1/NDUFAB1/PSEN1/PGM1/NME6/NME1/ENO4/UCHL1/NDUFA11/APP/ATP5MJ/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/PINK1/ATP6V1B1",61
"GO:0001836","release of cytochrome c from mitochondria","18/3131","54/18986",0.333333333333333,2.02129245182583,3.3397385186761,0.00184604677195998,0.0292393034750592,0.0246205834117371,"GPX1/NOL3/PRELID1/LMNA/CLU/PLAUR/PARL/PLSCR3/TIMM50/BAX/BCL2L11/IGF1/PRKN/FXN/BNIP3/FAM162A/FZD9/PINK1",18
"GO:0050873","brown fat cell differentiation","18/3131","54/18986",0.333333333333333,2.02129245182583,3.3397385186761,0.00184604677195998,0.0292393034750592,0.0246205834117371,"ARL4A/CEBPB/PTGS2/HNRNPU/ZBTB7B/PPARGC1A/NAPEPLD/SLC7A10/FLCN/ERO1A/EBF2/SLC39A13/FTO/PLAC8/SIX1/SLC2A4/BNIP3/CEBPA",18
"GO:0032272","negative regulation of protein polymerization","24/3131","80/18986",0.3,1.81916320664325,3.26271632147316,0.00187323679811484,0.0295739541111634,0.0249023717213328,"PFN2/PFN1/EPS8/TMSB10/EML2/VDAC2/TMOD3/PRKCD/TBCD/CYRIB/CAPZA2/ADD2/MKKS/SPTB/FKBP4/TRIOBP/CAPG/DYRK1A/SVIL/SPTBN4/SPTBN1/KANK1/SSH2/GSN",24
"GO:0031647","regulation of protein stability","86/3131","387/18986",0.222222222222222,1.34752830121722,3.06947834717882,0.00187672597540565,0.0295739541111634,0.0249023717213328,"PTGES3/SMAD7/DNAAF2/PFN2/PFN1/YWHAZ/HSPD1/RTN4/TBX3/CCT4/BAG1/CDC73/ATP1B1/CHP1/PTEN/ISOC2/HSP90AA1/GAPDH/PPARGC1A/IP6K2/HSP90AB1/LMNA/GNAQ/CAMLG/STK3/MFSD1/NAA16/PRKCD/WIZ/CCT2/ATF7IP/VPS35/CLU/RAB21/SPAG1/PLK1/PDCL3/NAA30/SMAD3/ZSWIM7/SRC/RNF149/RPL5/BAG3/SUGT1/UTP25/KAT2A/URI1/LRRK2/TELO2/NR1D1/AKT2/PPIB/LAMP1/SREBF1/TMEM88/IGF1/PRNP/USP12/RUVBL1/DNLZ/PRKN/STXBP1/CEP63/GET4/HIP1/ABTB3/GNL3L/TBL1X/NEDD4L/CCT7/HOXB-AS3/USP36/GRN/TRIM44/TRIM37/PHB1/CCAR2/PARVA/HCFC1/FLNA/USP5/PINK1/GSN/SAXO1/NOP53",86
"GO:0006094","gluconeogenesis","26/3131","89/18986",0.292134831460674,1.77146978924061,3.24176259541869,0.00189118077735395,0.0297260978531803,0.0250304824232206,"NR3C1/ATF4/ARPP19/PPP4R3B/PPARGC1A/TCF7L2/SELENOS/G6PC3/NLN/PGP/SLC25A13/PC/PTPN2/OGT/SLC35B4/KAT2A/PRKAG2/PDK2/FOXO1/MDH2/SLC25A10/PGM1/DDB1/RANBP2/SLC39A14/PER2",26
"GO:0010907","positive regulation of glucose metabolic process","17/3131","50/18986",0.34,2.06171830086234,3.34051860146652,0.0019197642547716,0.0300989874172165,0.025344469335479,"ARPP19/PPP4R3B/PPP1R3E/PPARGC1A/INSR/SRC/DYRK2/PTPN2/IRS2/IRS1/KAT2A/PRKAG2/PHKA1/AKT2/FOXO1/IGF1/DDB1",17
"GO:0070301","cellular response to hydrogen peroxide","21/3131","67/18986",0.313432835820896,1.90061827559742,3.2816539259801,0.00193510984992894,0.0301867387924683,0.0254183592643457,"EDN1/KLF4/CBX8/RHOB/NFE2L2/PCNA/ANKZF1/PLEKHA1/PRKCD/SRC/SIRPA/TXN/PDGFD/RPS3/FXN/BNIP3/MAP1LC3A/SETX/ERN1/STAT6/KDM6B",21
"GO:0070613","regulation of protein processing","21/3131","67/18986",0.313432835820896,1.90061827559742,3.2816539259801,0.00193510984992894,0.0301867387924683,0.0254183592643457,"ANXA2/NOL3/CAST/SERPINE1/S100A10/RHBDD1/SNX12/ADAM8/PRKACB/HPN/SRC/PLAUR/LRRK2/LDLRAD3/MMP14/PRNP/CLN3/SERPINE2/CARD16/CWH43/GSN",21
"GO:0006654","phosphatidic acid biosynthetic process","13/3131","34/18986",0.382352941176471,2.31854134180021,3.41955345691021,0.00194617974679481,0.0302831436479906,0.0254995357461557,"GPAT3/ABHD5/AGPAT5/DGKG/LCLAT1/DGKH/LIPH/DGKZ/DGKD/GPAT4/LPCAT4/ABHD4/LPIN1",13
"GO:0003007","heart morphogenesis","64/3131","274/18986",0.233576642335766,1.41638011222832,3.08509730432704,0.00196652777962028,0.0303928301357906,0.0255918958574123,"EDN1/HES1/SEMA3C/SNAI2/SMAD7/MIR17HG/TGFBR2/PDCD4/RTN4/TBX3/DHRS3/NOG/HIF1A/SHOX2/TGFB2/YAP1/RYR1/MEGF8/RBPJ/IFT57/SMAD2/NRP1/NACA/SMAD6/EXT1/NOTCH2/INSR/PTK2/SOS1/SMAD3/SLIT3/ZMIZ1/SNAI1/NRG1/TBX19/MKKS/MICAL2/FKBP1A/SIX1/JAG1/PSEN1/SHH/NRP2/FZD2/DNAH11/ALDH1A2/ARID2/PLXND1/CLUAP1/ELN/NAGLU/PPP1R13L/PKP2/RBM20/DVL2/ASXL1/PARVA/TBX6/RARA/GSK3A/FLNA/DAG1/TBX20/WNT11",64
"GO:0009141","nucleoside triphosphate metabolic process","64/3131","274/18986",0.233576642335766,1.41638011222832,3.08509730432704,0.00196652777962028,0.0303928301357906,0.0255918958574123,"LIPA/RAN/NDUFV2/DMAC2L/ATP5MC1/LDHA/HIF1A/ATP1B1/ATP5MC2/ADK/GAPDH/EIF6/ALDOA/UCKL1/PKM/NME2/FLCN/DNM1L/DGUOK/ATP5F1A/INSR/OLA1/ADA/AK3/SRC/ATP6V1A/CTPS1/CLPX/SLC25A13/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/SPHK2/SLC25A25/ZBTB20/FOXK2/PRKAG2/LRRK2/HDAC4/UCK2/ARL2/PFKFB3/IGF1/NDUFAB1/PSEN1/PGM1/NME6/NME1/ENO4/UCHL1/NDUFA11/APP/ATP5MJ/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/PINK1/ATP6V1B1",64
"GO:0001503","ossification","99/3131","456/18986",0.217105263157895,1.31649968901814,3.04005688879945,0.00196795170102568,0.0303928301357906,0.0255918958574123,"CEBPB/H3-3A/ATRAID/SNAI2/KLF10/DDX5/SMAD7/ATF4/PTGS2/TOB1/ISG15/DHRS3/SGMS2/NOG/HNRNPU/HIF1A/SHOX2/YAP1/PPARG/RYR1/FSTL3/COL5A2/PTEN/SYNCRIP/RBPJ/MYBBP1A/FOSL2/CEBPD/SP3/SMAD6/LRP5/BMPR1B/IPO7/EXT1/WWTR1/CRIM1/RPL38/DHX36/FASN/RRBP1/SOST/FERMT2/PTK2/RSL1D1/IARS1/DDX21/PTGER4/CLEC11A/SMAD3/DHX9/CDK6/FAM20C/CHSY1/RDH14/MRC2/GIT1/CLTC/SATB2/RUNX2/STC1/SNAI1/LRP3/IGFBP2/BAMBI/WNT7B/EGFR/TOB2/CSGALNACT1/FBL/MMP14/IGF1/TP63/GLI2/ADAR/MEF2D/CHRDL2/JAG1/BMP1/SHH/FBN2/ATP2B1/NOCT/RXRA/CCN4/ANO6/SMOC1/THRA/SBNO2/SLC20A2/IL6R/IGFBP3/PHB1/COL1A1/NAB2/FZD9/WNT11/VCAN/ATP6V1B1/CEBPA",99
"GO:0099175","regulation of postsynapse organization","39/3131","150/18986",0.26,1.57660811242415,3.1506179884772,0.00197895897800317,0.030486798385009,0.0256710206258908,"RTN4/GNA13/CAPRIN1/EPHB2/SHANK2/NGEF/DHX36/SIGMAR1/GRID1/VPS35/LRP8/PUM2/DBN1/SYNDIG1/IL1RAP/ASIC1/LRRK2/EEF2K/CYFIP2/PRNP/MAP1B/GRIN2B/TANC2/TANC1/PSEN1/NRP2/BAIAP2/PTPN1/ABHD17C/CDKL5/PPP1R9B/RHOG/NRCAM/APP/DOCK1/NEDD9/ARHGAP22/CDK5R1/ASAP1",39
"GO:0046473","phosphatidic acid metabolic process","14/3131","38/18986",0.368421052631579,2.23406007833381,3.38384237610944,0.00199858387811009,0.0305760942118219,0.0257462110405408,"GPAT3/ABHD5/AGPAT5/DGKG/LCLAT1/DGKH/LIPH/DGKZ/DGKD/GPAT4/LPCAT4/PLA2G6/ABHD4/LPIN1",14
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","47/3131","189/18986",0.248677248677249,1.50794833707641,3.11867332482076,0.00200089018307024,0.0305760942118219,0.0257462110405408,"GPX1/NOL3/SNAI2/DDX3X/EIF5A/ATF4/PTGS2/SKIL/PPIA/NFE2L2/HTRA2/HERPUD1/HIF1A/HNRNPK/YBX3/VDAC2/FLCN/SELENOS/P4HB/ELL3/CLU/RAD9A/SRC/IVNS1ABP/ARHGEF2/RACK1/TRAP1/PTPN2/DNAJA1/PYCR1/SNAI1/RPS3/PLAUR/PARL/URI1/LRRK2/UBQLN1/BAX/BCL2L11/ACKR3/PRKN/PTPN1/CD44/APP/CCAR2/GSDME/PINK1",47
"GO:0045454","cell redox homeostasis","15/3131","42/18986",0.357142857142857,2.1656704840991,3.36068891810813,0.00200450415792018,0.0305760942118219,0.0257462110405408,"GPX1/TXNRD1/APEX1/NFE2L2/BOLA1/SELENOS/NOS1/ERO1A/PRDX4/GIT1/GCLC/TXN/PRDX3/EGLN2/GLRX3",15
"GO:0072528","pyrimidine-containing compound biosynthetic process","15/3131","42/18986",0.357142857142857,2.1656704840991,3.36068891810813,0.00200450415792018,0.0305760942118219,0.0257462110405408,"SLC4A7/SLC19A2/SLC25A19/UCKL1/NME2/PRPS1/CTPS1/AK5/UCK2/CAD/NME6/UPP1/DHODH/NME1/UMPS",15
"GO:0009144","purine nucleoside triphosphate metabolic process","61/3131","259/18986",0.235521235521236,1.4281718868113,3.08317117369116,0.00200989697424947,0.0305830269324987,0.0257520486497657,"LIPA/RAN/NDUFV2/DMAC2L/ATP5MC1/LDHA/HIF1A/ATP1B1/ATP5MC2/ADK/GAPDH/EIF6/ALDOA/PKM/NME2/FLCN/DNM1L/DGUOK/ATP5F1A/INSR/OLA1/ADA/AK3/SRC/ATP6V1A/CLPX/SLC25A13/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/SPHK2/SLC25A25/ZBTB20/FOXK2/PRKAG2/LRRK2/HDAC4/ARL2/PFKFB3/IGF1/NDUFAB1/PSEN1/PGM1/NME6/NME1/ENO4/UCHL1/NDUFA11/APP/ATP5MJ/RPTOR/ITPA/HK2/PFKP/NCOR1/SLC2A6/PINK1/ATP6V1B1",61
"GO:1902893","regulation of miRNA transcription","23/3131","76/18986",0.302631578947368,1.83512077863134,3.24170904352272,0.00203177348287463,0.030840130341771,0.0259685393038207,"KLF4/NR3C1/FOSL1/HIF1A/TGFB2/PPARG/NFIB/GNL3/SMAD6/NOTCH2/SMARCA4/SMAD3/STAT3/NCOR2/TEAD1/WT1/EGFR/SREBF1/ETS1/ATOH8/APP/NCOR1/RARA",23
"GO:0031123","RNA 3'-end processing","27/3131","94/18986",0.287234042553192,1.74175200636055,3.20366723387701,0.00205148151452409,0.0310514277340554,0.0261464595841672,"ZFP36L1/CDC73/ERI1/CSTF3/SSB/NCBP2/INTS1/INTS14/DHX36/TENT4B/TRMT10C/MTPAP/TUT7/CPSF1/PNPT1/PAPOLA/CPSF6/ERI3/DKC1/FBL/CLP1/SUPV3L1/EXOSC5/CSTF2/EXOSC2/TENT4A/ELAC2",27
"GO:0031503","protein-containing complex localization","52/3131","214/18986",0.242990654205607,1.47346552563004,3.0953066983769,0.00205572184255816,0.0310514277340554,0.0261464595841672,"NPM1/SMAD7/RAN/WDR35/NPTN/XPO1/IFT74/RAB11A/EXOC3L4/EIF6/IFT57/IFT81/GABARAP/AP3D1/GPHN/LMNA/MKLN1/PPP3R1/TNFAIP2/SEH1L/VPS35/TUB/CEP112/CBLB/WDPCP/DBN1/OGT/CACNG4/CEP72/NRG1/ATR/AP2B1/CCDC38/DLG4/AP2S1/CEP131/FKBP4/RABEP1/MDN1/HIP1/CLUAP1/RABL2B/SYT17/VAC14/EPG5/NPTX1/DLG3/LGI1/DAG1/NUP88/LPAR1/STX1B",52
"GO:0097061","dendritic spine organization","25/3131","85/18986",0.294117647058824,1.78349333984632,3.21711134522531,0.00206563487886464,0.0311252477002645,0.0262086187473311,"CAPRIN1/PTEN/EPHB2/ITGA3/CTTN/NGEF/DHX36/INSR/VPS35/LRP8/DBN1/LRRK2/IGF1R/EEF2K/DLG4/PRNP/GRIN2B/TANC2/TANC1/BAIAP2/PICK1/APP/LGMN/NEDD9/CDK5R1",25
"GO:0050686","negative regulation of mRNA processing","10/3131","23/18986",0.434782608695652,2.63646841542499,3.48964890407004,0.0020923153007948,0.0314507491694714,0.026482703117367,"SRSF7/SRSF10/U2AF2/ACIN1/HNRNPK/C1QBP/PTBP1/SFSWAP/DYRK1A/RBM20",10
"GO:0000086","G2/M transition of mitotic cell cycle","37/3131","141/18986",0.26241134751773,1.5912302280331,3.13135154590275,0.00213679917307617,0.0320416399003892,0.0269802551380638,"CALM2/CDK4/NABP1/ARPP19/UBE2A/WEE1/CALM1/NBN/RAB11A/RAD50/CCDC57/MRE11/ENSA/PLK1/CDK6/CDC25B/RAD51B/AURKB/MBTPS2/AVEN/KCNH5/MTA3/CCNY/CDK5RAP3/MELK/ATR/UIMC1/BRSK2/TAOK2/RNASEH2B/USP22/PLK3/APP/SIN3A/FOXN3/MRNIP/NOP53",37
"GO:0001678","intracellular glucose homeostasis","43/3131","170/18986",0.252941176470588,1.53380427226783,3.10675184676864,0.0021444715479315,0.0320790152085501,0.0270117265406881,"GPX1/TRA2B/KAT5/EFNA5/HIF1A/PIM3/LRRC8D/RBM4/RAB11FIP2/PPARGC1A/SMAD2/LRP5/CFTR/SYBU/SMARCA4/SMAD3/RACK1/SRI/GCLC/GCLM/RAB11FIP5/OGT/FOXK1/ADCY8/IRS2/PRKCE/ZBTB20/FOXK2/IGF1R/NR1D1/FOXO1/LRRC8A/BRSK2/ERN1/SLC39A14/USF2/RPTOR/SIN3A/HK2/COL1A1/TWNK/NPTX1/PLA2G6",43
"GO:0010992","ubiquitin recycling","7/3131","13/18986",0.538461538461538,3.26516472987249,3.63050613439353,0.00224169147117472,0.0332920750143526,0.0280331681135922,"UBE2C/UBE2K/UBE2S/PRKN/RNF135/IDE/PINK1",7
"GO:0031958","nuclear receptor-mediated corticosteroid signaling pathway","7/3131","13/18986",0.538461538461538,3.26516472987249,3.63050613439353,0.00224169147117472,0.0332920750143526,0.0280331681135922,"PTGES3/NR3C1/NEDD4/BMAL1/YWHAH/PHB1/PER1",7
"GO:0070914","UV-damage excision repair","7/3131","13/18986",0.538461538461538,3.26516472987249,3.63050613439353,0.00224169147117472,0.0332920750143526,0.0280331681135922,"DDB2/ERCC1/CUL4B/MC1R/DDB1/ACTR5/INO80",7
"GO:0031331","positive regulation of cellular catabolic process","56/3131","235/18986",0.238297872340426,1.44500907194357,3.05038242587958,0.00227230539631591,0.0336659983717331,0.0283480255183808,"HMGB1/PLK2/C9orf72/KAT5/UBE2A/HIF1A/SQSTM1/MTLN/SH3D19/FLCN/ABHD5/ADAM8/PRKCD/INSR/SRC/RB1CC1/BAG3/TPCN1/IRS2/ZBTB20/IRS1/TRIM8/HMOX1/PHKA1/LRRK2/CCNY/CDK5RAP3/AKT2/FOXO1/DEPDC5/LARP1/IGF1/PSEN1/NOD1/PRKN/TRIM65/EPM2A/SUPT5H/BNIP3/PTPN1/SMCR8/HUWE1/PLK3/UCHL1/SH3BP4/APP/RPTOR/HK2/TBK1/CAMKK2/DAGLB/ULK1/VDAC1/GSK3A/PINK1/TICAM1",56
"GO:0032070","regulation of deoxyribonuclease activity","6/3131","10/18986",0.6,3.63832641328649,3.70842842178061,0.00229705072016729,0.0336827559282877,0.0283621360056324,"HMGB1/NPM1/PCNA/PRKCD/RPS3/DDX11",6
"GO:0033212","iron import into cell","6/3131","10/18986",0.6,3.63832641328649,3.70842842178061,0.00229705072016729,0.0336827559282877,0.0283621360056324,"SLC39A8/SLC11A2/ISCU/STEAP2/TFR2/SLC39A14",6
"GO:0070922","RISC complex assembly","6/3131","10/18986",0.6,3.63832641328649,3.70842842178061,0.00229705072016729,0.0336827559282877,0.0283621360056324,"DHX9/DICER1/AGO2/CLP1/ADAR/TARBP2",6
"GO:2000234","positive regulation of rRNA processing","6/3131","10/18986",0.6,3.63832641328649,3.70842842178061,0.00229705072016729,0.0336827559282877,0.0283621360056324,"RIOK1/WDR43/WDR75/DIMT1/HEATR1/BUD23",6
"GO:0009152","purine ribonucleotide biosynthetic process","40/3131","156/18986",0.256410256410256,1.55484034755833,3.09220932592633,0.00230063067296394,0.0336827559282877,0.0283621360056324,"LIPA/NDUFV2/DMAC2L/ATP5MC1/MTHFD1/HPRT1/ATP5MC2/ADK/PPAT/GART/PAICS/ALDOA/NME2/PAPSS1/ATIC/ATP5F1A/PAPSS2/APRT/GUCY2D/ADA/AK3/ATP6V1A/SLC25A13/AK5/SPHK2/ADCY8/PRKAG2/ADCY7/NDUFAB1/NME6/GMPS/AMPD2/PFAS/NME1/NDUFA11/ATP5MJ/ADSL/ADCY3/PINK1/ADCY9",40
